"uniqueID","mediaTitle","category","year","countryOrigin","genre","peopleScore","criticScore","tconst","parentTitle"
"sqa071703104ma","Two Ghosts","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111801013ma","Pavane pour une infante défunte, M. 19","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031801501ma","I Got You (I Feel Good)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031706511ma","Sister Rose","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101709612ma","Yumeno Hajima Ring Ring (album  ...","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051800114ma","If I Get My Way","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111803513ma","So It Goes (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051802506ma","Turn on Some Music","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111804615ma","The Love You Want 你要的爱 [电视剧「流星花园」插曲]","Music",NA,NA,NA,NA,NA,NA,NA
"c416309t","Never Had A Dream Come True","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101806601ma","Romance of Travel","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061806110ma","Koisuru Universe 恋するユニバース","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081802214ma","Honey, I'm Home","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081802215ma","If You Wanna Touch Her, Ask!","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041801907ma","Salvation","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041801915ma","Analyse","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041801917ma","This Is The Day","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111802704ma","EASE (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051803910ma","One Of These Days","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051803907ma","Like Gold","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021806601ma","La capricciosa","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111803008ma","Falling","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051800506ma","Love You More Each Day 每天爱你多一些","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051800616ma","Invisible Man 隐身人","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051800627ma","Yes I do 我愿意","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111805408ma","Choice","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011823606ma","Qing Shi La Mo Beng 情是那么笨","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011812811ma","I Don't Care","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011812809ma","Everyday","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041805006ma","24 Caprices, Op. 1: No. 6 in G Minor","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081801405ma","Dear Boy","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021806804ma","Goldberg...BWV 988: IV. Variatio 3 Can…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071840006ma","Patient","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041808004ma","Chocolate Sympathy","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021807021ma","Grand..Et..de Paga..S.141-No.4 In E Major","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021807005ma","12 Etudes d'ex.. S.139-No.5 Feu..(Alle..)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021807003ma","12 Etudes d'ex.. S.139-No.3 Paysage(Po..)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041804902ma","Great..""Titus.."": II. Vivace - Molto mo..","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111801004ma","The Marriage of Figaro, K. 492: Overture","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021807306ma","Symphony No.3 in F, Op.90 - 2. Andante","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021807314ma","Sym..No.4 In E Minor,Op.98-2.Andante mo..","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101800203ma","Signs","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071804417ma","3 Piano P..Op.117:II.Inter..in B-Flat Mi…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031808704ma","Wave","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051806309ma","Prague Square 布拉格广场","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051806305ma","I'm Not Yours","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071804508ma","Die Entfü..K.384,Act III Scene 3:Ich bau…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071804510ma","Concert Aria,K.431(425B):Misero! O sogno…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071802612ma","Real Life","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101709602ma","PONPONPON","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041703202ma","Too Original (feat. Elliphant & Jovi Rockwell) ...","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011825404ma","Rokugatsuno Tegami 六月の手紙","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101800212ma","Space For Two","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011814201ma","Money On My Mind","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061806103ma","Take Me Out テイクミーアウト","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031809306ma","You're The Cream In My Coffee","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011827426ma","Sorry, Sorry","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011814717ma","I Know Places","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071801403ma","Let's Dance","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111801002ma","Ludwig... Romanza in Fa Maggiore, Op. 50","Music",NA,NA,NA,NA,NA,NA,NA
"c415510t","Goodnight Girl","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051807105ma","Source of Light","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091800301ma","Only Under the Full Moon 満月の夜なら","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101805207ma","Touya No Magic 冬夜のマジック","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031811725ma","Senkou_Hanabi","Music",NA,NA,NA,NA,NA,NA,NA
"sqa0515993ma","In the Ghetto","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071800908ma","Baby Spiders","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011812815ma","Thinking Bout You","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081801413ma","Pure Grinding","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031801718ma","We've Only Just Begun","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031801716ma","California Dreamin'","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071805118ma","Love at 85 Degree Celsius 爱在85°C","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021812010ma","Tomorrow Is","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041801702ma","Witchy Woman","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041803502ma","Never Go Back","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111713604ma","Olive Tree 橄榄树","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111713614ma","My Deeping Heart 我心深处","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051806601ma","Medley Ge Mi Xiao Jie… 歌迷小姐/疯狂的周末","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011812302ma","Hold Back The River","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041803004ma","Man Of The Woods","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041803009ma","Say Something","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051703302ma","Young Dumb & Broke","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121703502ma","Glorious (feat. Skylar Grey)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111801506ma","Let's Go Away for Awhile","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091803307ma","Eli (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061800405ma","Night Fever","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061800409ma","The Tide Is High","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041830008ma","Vivaldi: So... F major, R.41 - 4. Allegro","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111804405ma","Charpoy","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101801302ma","Where No One Stands Alone","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121702512ma","Little Lies","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021803317ma","21 Guns","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091802006ma","Mother","Music",NA,NA,NA,NA,NA,NA,NA
"c415908t","Children","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011822306ma","Lu Bian Ye Hua Bu Yao Cai 路边野花不要采","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011822305ma","Qia Si Ni De Wen Rou 恰似你的温柔","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121706012ma","Her Figure 她的背影","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011818111ma","Rapsodia","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061800305ma","Will You Still Love Me Tomorrow 明天你是否依然爱我","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091800810ma","Girlfriend (Radio Edit)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061801415ma","Outside","Music",NA,NA,NA,NA,NA,NA,NA
"c5506001t","Crazy","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071803902ma","W.A.Y.S.","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051806301ma","Medusa 美杜莎","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061807020ma","Don’t Let Me Down","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061807012ma","Drag Me Down","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091703802ma","Love Galore (feat. Travis Scott)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071803612ma","Thru Your Phone (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101801411ma","Dirty Little Girl","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121702505ma","Everywhere","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111803501ma","Come Back to Earth","Music",NA,NA,NA,NA,NA,NA,NA
"c55020004t","Dilemma (Feat. Kelly Rowland)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111710201ma","If We Fall In Love Tonight","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111803304ma","R.I.P. SCREW (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111802713ma","SUBURBIA","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111801202ma","Respect","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011818116ma","Con Te Partirò","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011818103ma","Per amore","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031801702ma","Rainy Days And Mondays","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031805402ma","Have Some Love","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111804310ma","Dream","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111804404ma","U.M.M.G.","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111800806ma","Sweet Child O' Mine","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051800205ma","Mr. Brownstone (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051800201ma","Welcome To The Jungle","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051800910ma","Core 'ngrato (Live)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031809105ma","Central Park West (Remastered)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071804503ma","Il re pastore,K.208,Act I Scene 3:Si sp…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051805720ma","God Save The Queen","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021807212ma","Elgar: La Capricieuse, Op. 17","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111712202ma","Dark Necessities","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041805618ma","Neujahrsgruß/New Year's Address/Allocut..","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061807502ma","Un homme et une femme","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111710208ma","The First Cut Is The Deepest","Music",NA,NA,NA,NA,NA,NA,NA
"c429605t","Honky Tonk Women","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111804101ma","Arias and Barcarolles: I. Prelude","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031801310ma","I Shot The Sheriff","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101804012ma","Florentiner Marsch, Op. 214","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101806411ma","Threes","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091800704ma","Let Me Down Slowly","Music",NA,NA,NA,NA,NA,NA,NA
"c5508007t","Sex On Fire","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111803507ma","Ladders (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101800503ma","Umbrella","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071706506ma","Tu (From ""Ajab Gazabb Love"")","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111890004ma","Jukebox Gold","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021806801ma","Goldberg Variations, BWV 988: I. Aria","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041808010ma","Two As One","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111805509ma","Souzou 想像 (Instrumental)","Music",NA,NA,NA,NA,NA,NA,NA
"c430509t","Take A Chance On Me","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021602112ma","Two Less Lonely People...","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011819110ma","Bim Bom","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051610208ma","Hello Kitty","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091801921ma","Tell Her About It","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021802210ma","She's A Mystery","Music",NA,NA,NA,NA,NA,NA,NA
"c5504009t","Toxic","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011809713ma","You've Got A Friend","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091800706ma","Solo","Music",NA,NA,NA,NA,NA,NA,NA
"c415410t","I Wanna Sex You Up","Music",NA,NA,NA,NA,NA,NA,NA
"sqa0515994ma","Vincent","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031800704ma","Love Transfer 爱情转移","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031800707ma","Qun Xia Zhi Chen 裙下之臣","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011815110ma","Don't Need Nobody","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031803812ma","Don't Turn Off The Lights","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091801204ma","Hold Me (Remastered Version)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021810503ma","Kokoromoyou 心もよう","Music",NA,NA,NA,NA,NA,NA,NA
"c420404t","Too Many Broken Hearts","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031601214ma","Hold My Hand","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101806507ma","Suite No. 3 in C major BWV 1009: Sarbande","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081806609ma","Fly Like A Bird","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061802101ma","Black Dog","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051800603ma","Love Cross 恋爱交叉","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011821911ma","Xiang Nian 想念","Music",NA,NA,NA,NA,NA,NA,NA
"c419606t","One Day In Your Life","Music",NA,NA,NA,NA,NA,NA,NA
"c5507003t","Grace Kelly","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011813908ma","Better","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011812411ma","Love On The Brain","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061806104ma","Oh! No!","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011814718ma","I Wish You Would","Music",NA,NA,NA,NA,NA,NA,NA
"c429601t","Sugar Sugar","Music",NA,NA,NA,NA,NA,NA,NA
"c429206t","I'll Never Find Another You","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111801401ma","My Girl","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041808401ma","4 Walls","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101805202ma","Kemurikoi 煙恋","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081801312ma","I Won't Tell A Soul","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111803701ma","Love You Too Late","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071805305ma","Zui Xiang Nian De Ji Jie 最想念的季节","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101805908ma","Little Bo Peep","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101805917ma","Row Your Boat","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101805409ma","Good Morning","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021801633ma","Happy New Year","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051801010ma","L'amore è una cosa meravigliosa","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051801015ma","Ol' Man River","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021802207ma","Mystery Train","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081803907ma","If I Don't See Ya","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101804202ma","Guilty As Charged","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101706601ma","Genesis","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101800702ma","Tears Dry On Their Own - Acoustic","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101705812ma","Lego House","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061801404ma","Don't Let the Sun Go Down on Me","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011815204ma","I’m So Sorry","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091804602ma","Princess 2.0 王妃 2.0","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021800601ma","What Do You Mean?","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041801402ma","This Love","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061800505ma","Out Of Goodbyes","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111800103ma","Sannkakunoakichi 三角の空き地","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011813901ma","Let's Hurt Tonight","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031801603ma","Coming Up","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071806810ma","Happy Prank Day","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031809506ma","Tai Fan Nao 太烦恼","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111710204ma","So Far Away","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011827502ma","Wish Upon A Star 별빛 바램","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081802302ma","Love of My Life","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081802307ma","Maria Maria (Radio Mix)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011827307ma","Sweater & Jeans","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031802202ma","Fifteen","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111801510ma","Here Today","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021801107ma","Honky Tonk Women","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111804208ma","Chopin: 24… Op.28 - 8. in F Sharp Minor","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111804225ma","Chopin: Prélude No.25 in C Sharp Minor…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111800703ma","Muda","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051803301ma","Public Service Announcement 2000 (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061805413ma","To The West Tower Alone 独上西楼","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111710211ma","Sometimes When We Touch","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091806008ma","You've Got  A Friend","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101800703ma","All Along the Watchtower","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081800704ma","Engapora Dora","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041807411ma","Bian Zou 变奏","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111806517ma","Le nozze di Figaro, K. 492, Act 3..","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071840002ma","Attention","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071805202ma","Tian Liang Shou Wan An 天亮说晚安","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071805201ma","Yuan Man 圆满","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101706605ma","IDGAF","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011823113ma","Qun Xia Zhi Chen 裙下之臣","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121702507ma","You Make Loving Fun","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121702509ma","Dreams","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101804813ma","Oceanic Feeling 深渊感觉 (Live)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021811308ma","Fine 그래도 되지 않아?","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111806518ma","Con te partirò (Instrumental Version)","Music",NA,NA,NA,NA,NA,NA,NA
"c415807t","Fairground","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081805218ma","Sha Tan 沙滩","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081805215ma","Fa Shao 发烧","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101806502ma","Cello… E-Flat Major, RV 408: II. Largo","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091801906ma","The Stranger","Music",NA,NA,NA,NA,NA,NA,NA
"sqa091801905ma","New York State of Mind","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021805108ma","Rock Your Body","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021805125ma","Nowhere","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021805101ma","Lost & Found (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021805140ma","Yellow Tape (L)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081803201ma","Love Is Mystical","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051800409ma","Too Bad","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061800315ma","Having You In My Life 一路上有你","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071805321ma","Ai, Zhuan Dong 爱，转动","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011815312ma","Get Away","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081806610ma","In The Pond Near The Stream By The River","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041802406ma","Right Here","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101706406ma","Heavy (feat. Kiiara)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011821901ma","Opening","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081804911ma","Huang Hun 黄昏","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101804630ma","Never Enough 永远都不够","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011828909ma","Let It Go","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121602121ma","It Isn't, It Wasn't, I...","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111803004ma","In Too Deep","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111800709ma","Jutaan Purnama","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031801316ma","Punky Reggae Party","Music",NA,NA,NA,NA,NA,NA,NA
"sqa111803708ma","20 in a Chevy","Music",NA,NA,NA,NA,NA,NA,NA
"c419804t","Let's Dance","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011815817ma","Summers Over Interlude","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011815816ma","Too Good","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071806703ma","Pray","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071806708ma","Bom Bidi Bom","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011810115ma","Seven Seas Of Rhye","Music",NA,NA,NA,NA,NA,NA,NA
"sqa041805606ma","Wilhelm Tell Galopp, Op. 29b","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011829207ma","I've Been Working On The Railroad","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081806614ma","Walking In The Jungle","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061805420ma","Dreams Link 一帘幽梦","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011829003ma","Let's Go Walking","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021602110ma","Sweet Dreams","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021803602ma","Illuminate","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121804901ma","Deng Yi Ge Ke Neng 等一个可能","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121806909ma","Mozart: Piano Concerto No.27… Larghetto","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021806806ma","Goldberg...BWV 988: VI. Variatio 5 a 1 o…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa021806810ma","Goldberg...BWV 988: X. Variatio 9 Canone…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121800806ma","Irreplaceable","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121801601ma","Blowin' In the Wind","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121801604ma","It Ain't Me Babe","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121800314ma","Havana","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121806112ma","BTFWD","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071805213ma","Zi You Gang 自由港","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101706610ma","New Rules","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121805208ma","Walk On Memories 기억을 걷는 밤","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121804512ma","The Twelve Days Of Christmas","Music",NA,NA,NA,NA,NA,NA,NA
"sqa051800212ma","Rocket Queen","Music",NA,NA,NA,NA,NA,NA,NA
"sqa081804602ma","Cry to Me","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121800111ma","123","Music",NA,NA,NA,NA,NA,NA,NA
"sqa101708701ma","Spilling Truth After Drinks 酒后的心声","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031809103ma","Cousin Mary (Remastered)","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121801002ma","All I Want for Christmas Is You","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031815306ma","Jamais trop tard","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121800108ma","Better","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121801007ma","It's Beginning To Look A Lot Like…","Music",NA,NA,NA,NA,NA,NA,NA
"sqa121800117ma","Mad at You","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011813902ma","Future Looks Good","Music",NA,NA,NA,NA,NA,NA,NA
"sqa011813918ma","The Less I Know","Music",NA,NA,NA,NA,NA,NA,NA
"sqa071806809ma","The Other Side of the Storm","Music",NA,NA,NA,NA,NA,NA,NA
"sqa031816003ma","Awakening","Music",NA,NA,NA,NA,NA,NA,NA
"sqa061804910ma","When You Wish Upon A Star","Music",NA,NA,NA,NA,NA,NA,NA
