"uniqueID","mediaTitle","category","year","countryOrigin","genre","peopleScore","criticScore","tconst","parentTitle"
"sqs081600175m4","Wedgwood for Singapore Airlines","Television",2018,"SGP","travel",0,0,NA,"The Singapore Airlines Experience"
"sqs061500746m4","Singapore Girl Wax Figure","Television",2018,"SGP","travel",0,0,NA,"The Singapore Airlines Experience"
"sqs031600686m4","No Detail Is Too Small","Television",2018,"SGP","travel",0,0,NA,"The Singapore Airlines Experience"
"sqs111400692m4","Singapore (English & Mandarin)","Television",2018,"SGP","travel",0,0,NA,"Destination Guides"
"sqs111400693m4","Singapore (Japanese)","Television",2018,"SGP","travel",0,0,NA,"Destination Guides"
"sqs1108141w4","India","Television",2018,"SGP","travel",0,0,NA,"Destination Guides"
"sqs101400712m4","Our New Home at London Heathrow...","Television",2018,"SGP","travel",0,0,NA,"Destination Guides"
"sqs091400709m4","South Australia","Television",2018,"SGP","travel",0,0,NA,"Destination Guides"
"sqs071600694m4","Biosecurity Advisory New Zealand","Television",2018,"SGP","travel",0,0,NA,"Destination Guides"
"sqs071600695m4","Passenger Health Advisory Taiwan","Television",2018,"SGP","travel",0,0,NA,"Destination Guides"
"sqs021400706m4","New Business Class Seat","Television",2018,"SGP","travel",0,0,NA,"The Singapore Airlines Experience"
"sqs121600190m4","Bali","Television",2018,"SGP","travel",0,0,NA,"Destination Guides"
"sqs041700157m4","Bioscreening Advisory Singapore","Television",2018,"SGP","travel",0,0,NA,"Destination Guides"
"sqs061700140m4","Brisbane","Television",2017,"SGP","travel",0,0,NA,"Destination Guides"
"sqs061700141m4","Melbourne","Television",2017,"SGP","travel",0,0,NA,"Destination Guides"
"sqs061700142m4","Perth","Television",2017,"SGP","travel",0,0,NA,"Destination Guides"
"sqs061700143m4","Sydney","Television",2017,"SGP","travel",0,0,NA,"Destination Guides"
"sqs081700169m4","The Magic Pen","Television",2017,"SGP","travel",0,0,NA,"The Singapore Airlines Experience"
"sqs101700159m4","A journey through your glass of wine with…","Television",2017,"SGP","travel",0,0,NA,"The Singapore Airlines Experience"
"sqs051800177m4","Star Alliance Product Benefit Film","Television",2018,"SGP","travel",0,4,NA,"The Singapore Airlines Experience"
"sqs061800218m4","Stay Connected with Singapore Airlines","Television",2018,"SGP","travel",0,0,NA,"The Singapore Airlines Experience"
"sqs071800209m4","New Business Class Seat","Television",2018,"SGP","travel",0,0,NA,"The Singapore Airlines Experience"
"sqs071800210m4","New A380 Business Class Seat","Television",2018,"SGP","travel",0,0,NA,"The Singapore Airlines Experience"
"sqs081800232m4","New Regional Business Class Seat","Television",2018,"SGP","travel",0,4,NA,"The Singapore Airlines Experience"
"sqs091800185m4","Benjamin Barker","Television",2018,"SGP","travel",0,4,NA,"The Singapore Airlines Experience"
"sqs091800186m4","Singapore Airlines Airbus A350-900 Ultra Long Range","Television",2018,"SGP","travel",0,4,NA,"The Singapore Airlines Experience"
"sqs091800213m4","Biosecurity Advisory Australia","Television",2018,"SGP","travel",0,0,NA,"Destination Guides"
"sqs101800239m4","Insider TV - Inside Bangkok","Television",2017,"SGP","travel",0,4,NA,"Destination Guides"
"sqs101800240m4","Insider TV - Inside Hong Kong","Television",2015,"SGP","travel",0,4,NA,"Destination Guides"
"sqs101800241m4","Insider TV - Inside Shanghai","Television",2017,"SGP","travel",0,4,NA,"Destination Guides"
"sqs121800054m4","The Grand Design (Ep1)","Television",2013,NA,"Comedy",5.7,NA,"tt2612376","YES, PRIME MINISTER"
"sqs121800001m4","Ep 1 What's Wrong with Secretary Kim","Television",2018,"KOR","Comedy,Mystery,Romance",8.2,NA,"tt8242904","WHAT'S WRONG WITH SECRETARY KIM"
"sqs121800164m4","Joseph Gordon-Levitt (Ep1)","Television",2014,"USA","Adventure,Reality-TV",7.8,NA,"tt3816666","RUNNING WILD WITH BEAR GRYLLS"
"sqs121800110m4","Mermaid Man Begins / Plankton's Good Eye","Television",1999,"USA","Animation,Comedy,Family",8.1,NA,"tt0206512","SPONGEBOB SQUAREPANTS"
"sqs121800003m4","Ep 3 What's Wrong with Secretary Kim","Television",2018,"KOR","Comedy,Mystery,Romance",8.2,NA,"tt8242904","WHAT'S WRONG WITH SECRETARY KIM"
"sqs121800009m4","Ep 9 What's Wrong with Secretary Kim","Television",2018,"KOR","Comedy,Mystery,Romance",8.2,NA,"tt8242904","WHAT'S WRONG WITH SECRETARY KIM"
"sqs121800065m4","Three Directors (S01, Ep5)","Television",1999,"USA","Animation,Comedy",8.2,NA,"tt0182576","FAMILY GUY"
"sqs121800159m4","Historic Home for a New Family (Ep4)","Television",2013,"USA","Reality-TV",8.4,NA,"tt4591390","FIXER UPPER"
"sqs121800144m4","Atlantis in America (Ep5)","Television",2017,"USA","Documentary",6.7,NA,"tt6528874","SECRETS OF THE UNDERGROUND"
"sqs121800156m4","Sichuan (Ep3)","Television",2013,"USA","Documentary",8.7,NA,"tt2845786","ANTHONY BOURDAIN: PARTS UNKNOWN"
"sqs121800016m4","Ep 16 What's Wrong with Secretary Kim","Television",2018,"KOR","Comedy,Mystery,Romance",8.2,NA,"tt8242904","WHAT'S WRONG WITH SECRETARY KIM"
"sqs121800006m4","Ep 6 What's Wrong with Secretary Kim","Television",2018,"KOR","Comedy,Mystery,Romance",8.2,NA,"tt8242904","WHAT'S WRONG WITH SECRETARY KIM"
"sqs121800055m4","The Ministerial Broadcast (Ep2)","Television",2013,NA,"Comedy",5.7,NA,"tt2612376","YES, PRIME MINISTER"
"sqs121800047m4","Here's Looking At You (S01, Ep5)","Television",1993,"USA","Comedy",8.1,NA,"tt0106004","FRASIER"
"sqs121800059m4","A Victory for Democracy (Ep6)","Television",2013,NA,"Comedy",5.7,NA,"tt2612376","YES, PRIME MINISTER"
"sqs121800068m4","Crimes and Meg's Demeanor  (S01, Ep8)","Television",1999,"USA","Animation,Comedy",8.2,NA,"tt0182576","FAMILY GUY"
"sqs121800163m4","Ep 7 QI","Television",2003,"GBR","Comedy,Game-Show",8.6,NA,"tt0380136","QI"
"sqs121800007m4","Ep 7 What's Wrong with Secretary Kim","Television",2018,"KOR","Comedy,Mystery,Romance",8.2,NA,"tt8242904","WHAT'S WRONG WITH SECRETARY KIM"
"sqs121800002m4","Ep 2 What's Wrong with Secretary Kim","Television",2018,"KOR","Comedy,Mystery,Romance",8.2,NA,"tt8242904","WHAT'S WRONG WITH SECRETARY KIM"
"sqs121800066m4","The D in Apartment 23  (S01, Ep6)","Television",1999,"USA","Animation,Comedy",8.2,NA,"tt0182576","FAMILY GUY"
"sqs121800172m4","Episode 101","Television",2009,NA,"Sport",NA,NA,"tt8253516","GOLFING WORLD"
"sqs121800013m4","Ep 13 What's Wrong with Secretary Kim","Television",2018,"KOR","Comedy,Mystery,Romance",8.2,NA,"tt8242904","WHAT'S WRONG WITH SECRETARY KIM"
"sqs121800168m4","Kim K's Gold-Eating Bestie & Ferrari Donuts (Ep2)","Television",2013,NA,"Reality-TV",5.9,NA,"tt3216832","SECRET LIVES OF THE SUPER RICH"
"sqs121800005m4","Ep 5 What's Wrong with Secretary Kim","Television",2018,"KOR","Comedy,Mystery,Romance",8.2,NA,"tt8242904","WHAT'S WRONG WITH SECRETARY KIM"
"sqs121800011m4","Ep 11 What's Wrong with Secretary Kim","Television",2018,"KOR","Comedy,Mystery,Romance",8.2,NA,"tt8242904","WHAT'S WRONG WITH SECRETARY KIM"
"sqs121800169m4","Ep 3 Being Serena","Television",2018,"USA","Documentary,Sport",5.5,NA,"tt8210820","BEING SERENA"
"sqs121800010m4","Ep 10 What's Wrong with Secretary Kim","Television",2018,"KOR","Comedy,Mystery,Romance",8.2,NA,"tt8242904","WHAT'S WRONG WITH SECRETARY KIM"
"sqs121800147m4","Culinary Enlightenment (Ep4)","Television",2016,"USA","Documentary",7.9,NA,"tt5860892","EAT THE WORLD WITH EMERIL LAGASSE"
"sqs121800167m4","Ep 10 Million Dollar Car Hunters","Television",2016,NA,"Reality-TV",NA,NA,"tt5906230","MILLION DOLLAR CAR HUNTERS"
"sqs121800056m4","The Smoke Screen (Ep3)","Television",2013,NA,"Comedy",5.7,NA,"tt2612376","YES, PRIME MINISTER"
"sqs121800004m4","Ep 4 What's Wrong with Secretary Kim","Television",2018,"KOR","Comedy,Mystery,Romance",8.2,NA,"tt8242904","WHAT'S WRONG WITH SECRETARY KIM"
"sqs121800045m4","Dinner At Eight (S01, Ep3)","Television",1993,"USA","Comedy",8.1,NA,"tt0106004","FRASIER"
"sqs121800067m4","Petey IV  (S01, Ep7)","Television",1999,"USA","Animation,Comedy",8.2,NA,"tt0182576","FAMILY GUY"
"sqs121800018m4","Going to Town (S01, Ep2)","Television",2018,"USA","Comedy",4.8,NA,"tt8002604","CAMPING"
"sqs121800160m4","Plough-Shaped House, Devon (Ep7)","Television",1999,"GBR","Documentary",8.5,NA,"tt0421099","GRAND DESIGNS"
"sqs121800015m4","Ep 15 What's Wrong with Secretary Kim","Television",2018,"KOR","Comedy,Mystery,Romance",8.2,NA,"tt8242904","WHAT'S WRONG WITH SECRETARY KIM"
"sqs121800158m4","Jay Pharoah; Malin Akerman; Matteo Lane (Ep8)","Television",2017,NA,"Comedy,Musical",5.9,NA,"tt6682226","THE COMEDY JAM"
"sqs121800008m4","Ep 8 What's Wrong with Secretary Kim","Television",2018,"KOR","Comedy,Mystery,Romance",8.2,NA,"tt8242904","WHAT'S WRONG WITH SECRETARY KIM"
"sqs121800057m4","The Key (Ep4)","Television",2013,NA,"Comedy",5.7,NA,"tt2612376","YES, PRIME MINISTER"
"sqs121800043m4","The Good Son (S01, Ep1)","Television",1993,"USA","Comedy",8.1,NA,"tt0106004","FRASIER"
"sqs121800061m4","One of Us (Ep8)","Television",2013,NA,"Comedy",5.7,NA,"tt2612376","YES, PRIME MINISTER"
"sqs121800014m4","Ep 14 What's Wrong with Secretary Kim","Television",2018,"KOR","Comedy,Mystery,Romance",8.2,NA,"tt8242904","WHAT'S WRONG WITH SECRETARY KIM"
"sqs121800044m4","Space Quest (S01, Ep2)","Television",1993,"USA","Comedy",8.1,NA,"tt0106004","FRASIER"
"sqs121800017m4","Pilot - Camping (S01, Ep1)","Television",2018,"USA","Comedy",4.8,NA,"tt8002604","CAMPING"
"sqs121800162m4","Baby Got Back (Ep4)","Television",2017,NA,"Reality-TV",8.2,NA,"tt7310890","MY BIG FAT PET MAKEOVER"
"sqs121800161m4","Alaska / Nottingham (Ep4)","Television",2017,NA,"Reality-TV",8.7,NA,"tt6946572","THE LIFE SWAP ADVENTURE"
"sqs121800157m4","The Survivor Brain (Ep6)","Television",2011,"AUS","Comedy,Documentary,Drama",8.4,NA,"tt2078690","BRAIN GAMES"
"sqs121800141m4","Crushing Blows (Ep4)","Television",2005,"USA","Adventure,Documentary,Reality-TV",7.9,NA,"tt0446809","DEADLIEST CATCH"
"sqs121800046m4","I Hate Frasier Crane (S01, Ep4)","Television",1993,"USA","Comedy",8.1,NA,"tt0106004","FRASIER"
"sqs121800012m4","Ep 12 What's Wrong with Secretary Kim","Television",2018,"KOR","Comedy,Mystery,Romance",8.2,NA,"tt8242904","WHAT'S WRONG WITH SECRETARY KIM"
"sqs121800058m4","A Real Partnership (Ep5)","Television",2013,NA,"Comedy",5.7,NA,"tt2612376","YES, PRIME MINISTER"
"sqs121800060m4","The Bishop's Gambit (Ep7)","Television",2013,NA,"Comedy",5.7,NA,"tt2612376","YES, PRIME MINISTER"
"sqs121800020m4","The Agony and the 'Ex'-tacy (Ep1)","Television",1998,"USA","Comedy,Drama,Romance",7.1,NA,"tt0159206","SEX AND THE CITY"
"sqs121800021m4","The Real Me (Ep2)","Television",1998,"USA","Comedy,Drama,Romance",7.1,NA,"tt0159206","SEX AND THE CITY"
"sqs121800022m4","Defining Moments (Ep3)","Television",1998,"USA","Comedy,Drama,Romance",7.1,NA,"tt0159206","SEX AND THE CITY"
"sqs121800023m4","What's Sex Got to Do With It? (Ep4)","Television",1998,"USA","Comedy,Drama,Romance",7.1,NA,"tt0159206","SEX AND THE CITY"
"sqs121800024m4","Ghost Town (Ep5)","Television",1998,"USA","Comedy,Drama,Romance",7.1,NA,"tt0159206","SEX AND THE CITY"
"sqs121800146m4","Food Under Fire (Ep12)","Television",2009,NA,"Documentary",7.3,NA,"tt1642026","AVEC ERIC"
"sqs021800085m4","Chapter Fourteen: A Kiss Before Dying (Ep1)","Television",2017,"USA","Drama",7.8,3.9,NA,"Riverdale S02"
"sqs021800086m4","Chapter Fifteen: Nighthawks (Ep2)","Television",2017,"USA","Drama",7.8,3.9,NA,"Riverdale S02"
"sqs021800087m4","Chapter Sixteen: The Watcher In The Woods…","Television",2017,"USA","Drama",7.8,3.9,NA,"Riverdale S02"
"sqs021800088m4","Chapter Seventeen: The Town That Dreaded…","Television",2017,"USA","Drama",7.8,3.9,NA,"Riverdale S02"
"sqs021800089m4","Chapter Eighteen: When a Stranger Calls (Ep5)","Television",2017,"USA","Drama",7.8,3.9,NA,"Riverdale S02"
"sqs021800090m4","Chapter Nineteen: Death Proof (Ep6)","Television",2017,"USA","Drama",7.8,3.9,NA,"Riverdale S02"
"sqs021800091m4","Chapter Twenty: Tales from the Darkside (Ep7)","Television",2017,"USA","Drama",7.8,3.9,NA,"Riverdale S02"
"sqs041800070m4","The Big Bang (S01, Ep1)","Television",2016,"USA","Comedy",8.5,4.3,NA,"Atlanta"
"sqs041800071m4","Streets On Lock (S01, Ep2)","Television",2016,"USA","Comedy",8.5,4.3,NA,"Atlanta"
"sqs041800072m4","Go for Broke (S01, Ep3)","Television",2016,"USA","Comedy",8.5,4.3,NA,"Atlanta"
"sqs041800073m4","The Streisand Effect (S01, Ep4)","Television",2016,"USA","Comedy",8.5,4.3,NA,"Atlanta"
"sqs041800074m4","Nobody Beats the Biebs (S01, Ep5)","Television",2016,"USA","Comedy",8.5,4.3,NA,"Atlanta"
"sqs041800075m4","Value (S01, Ep6)","Television",2016,"USA","Comedy",8.5,4.3,NA,"Atlanta"
"sqs041800076m4","B.A.N. (S01, Ep7)","Television",2016,"USA","Comedy",8.5,4.3,NA,"Atlanta"
"sqs041800077m4","The Club (S01, Ep8)","Television",2016,"USA","Comedy",8.5,4.3,NA,"Atlanta"
"sqs041800078m4","Juneteenth (S01, Ep9)","Television",2016,"USA","Comedy",8.5,4.3,NA,"Atlanta"
"sqs041800079m4","The Jacket (S01, Ep10)","Television",2016,"USA","Comedy",8.5,4.3,NA,"Atlanta"
"sqs041800115m4","The Original (S01, Ep1)","Television",2016,"USA","Drama",9.1,4.6,NA,"Westworld"
"sqs041800116m4","Chestnut (S01, Ep2)","Television",2016,"USA","Drama",9.1,4.6,NA,"Westworld"
"sqs041800117m4","The Stray (S01, Ep3)","Television",2016,"USA","Drama",9.1,4.6,NA,"Westworld"
"sqs041800118m4","Dissonance Theory (S01, Ep4)","Television",2016,"USA","Drama",9.1,4.6,NA,"Westworld"
"sqs041800119m4","Contrapasso (S01, Ep5)","Television",2016,"USA","Drama",9.1,4.6,NA,"Westworld"
"sqs041800120m4","The Adversary (S01, Ep6)","Television",2016,"USA","Drama",9.1,4.6,NA,"Westworld"
"sqs041800121m4","Trompe L'Oeil (S01, Ep7)","Television",2016,"USA","Drama",9.1,4.6,NA,"Westworld"
"sqs041800122m4","Trace Decay (S01, Ep8)","Television",2016,"USA","Drama",9.1,4.6,NA,"Westworld"
"sqs041800123m4","The Well-Tempered Clavier (S01, Ep9)","Television",2016,"USA","Drama",9.1,4.6,NA,"Westworld"
"sqs041800124m4","The Bicameral Mind (S01, Ep10)","Television",2016,"USA","Drama",9.1,4.6,NA,"Westworld"
"sqs041800083m4","The Solo Oscillation (Ep13)","Television",2017,"USA","Comedy",8.3,4.2,NA,"The Big Bang Theory S11"
"sqs041800084m4","The Separation Triangulation (Ep14)","Television",2017,"USA","Comedy",8.3,4.2,NA,"The Big Bang Theory S11"
"sqs041800096m4","A Computer, a Plastic Pony, and a Case of Beer (Ep12)","Television",2017,"USA","Comedy",6.6,3.3,NA,"Young Sheldon"
"sqs051800098m4","Chapter Twenty-One: House of the Devil","Television",2017,"USA","Drama",7.8,3.9,NA,"Riverdale S02"
"sqs051800099m4","Chapter Twenty-Two: Silent Night, Deadly Night","Television",2017,"USA","Drama",7.8,3.9,NA,"Riverdale S02"
"sqs051800100m4","Chapter Twenty-Three: The Blackboard Jungle","Television",2017,"USA","Drama",7.8,3.9,NA,"Riverdale S02"
"sqs051800101m4","Chapter Twenty-Four: The Wrestler","Television",2017,"USA","Drama",7.8,3.9,NA,"Riverdale S02"
"sqs051800102m4","Chapter Twenty-Five: The Wicked and the Divine","Television",2017,"USA","Drama",7.8,3.9,NA,"Riverdale S02"
"sqs051800103m4","Chapter Twenty-Six: The Tell-Tale Heart","Television",2017,"USA","Drama",7.8,3.9,NA,"Riverdale S02"
"sqs051800090m4","Chapter 1 (S01, Ep1)","Television",2017,"USA","Drama",8.7,4.4,NA,"Legion"
"sqs061800021m4","S01 Ep1 Downton Abbey","Television",2010,"GBR","Drama",8.7,4.4,NA,"Downton Abbey"
"sqs061800022m4","S01 Ep2 Downton Abbey","Television",2010,"GBR","Drama",8.7,4.4,NA,"Downton Abbey"
"sqs061800023m4","S01 Ep3 Downton Abbey","Television",2010,"GBR","Drama",8.7,4.4,NA,"Downton Abbey"
"sqs061800024m4","S01 Ep4 Downton Abbey","Television",2010,"GBR","Drama",8.7,4.4,NA,"Downton Abbey"
"sqs061800025m4","S01 Ep5 Downton Abbey","Television",2010,"GBR","Drama",8.7,4.4,NA,"Downton Abbey"
"sqs061800026m4","S01 Ep6 Downton Abbey","Television",2010,"GBR","Drama",8.7,4.4,NA,"Downton Abbey"
"sqs061800027m4","S01 Ep7 Downton Abbey","Television",2010,"GBR","Drama",8.7,4.4,NA,"Downton Abbey"
"sqs061800038m4","See One, Do One, Teach One (S01, Ep1)","Television",2010,"USA","Drama",7.6,3.8,NA,"Rizzoli & Isles"
"sqs061800039m4","Boston Strangler Redux (S01, Ep2)","Television",2010,"USA","Drama",7.6,3.8,NA,"Rizzoli & Isles"
"sqs061800041m4","She Works Hard For The Money (S01, Ep4)","Television",2010,"USA","Drama",7.6,3.8,NA,"Rizzoli & Isles"
"sqs061800042m4","Money For Nothing (S01, Ep5)","Television",2010,"USA","Drama",7.6,3.8,NA,"Rizzoli & Isles"
"sqs061800056m4","The Novelization Correlation (Ep15)","Television",2017,"USA","Comedy",8.3,4.2,NA,"The Big Bang Theory S11"
"sqs061800057m4","The Neonatal Nomenclature (Ep16)","Television",2017,"USA","Comedy",8.3,4.2,NA,"The Big Bang Theory S11"
"sqs061800058m4","The Athenaeum Allocation (Ep17)","Television",2017,"USA","Comedy",8.3,4.2,NA,"The Big Bang Theory S11"
"sqs061800073m4","Pilot - Mozart in the Jungle (S01, Ep1)","Television",2014,"USA","Comedy",8.2,4.1,NA,"Mozart in the Jungle"
"sqs061800074m4","Fifth Chair (S01, Ep2)","Television",2014,"USA","Comedy",8.2,4.1,NA,"Mozart in the Jungle"
"sqs061800075m4","Silent Symphony (S01, Ep3)","Television",2014,"USA","Comedy",8.2,4.1,NA,"Mozart in the Jungle"
"sqs061800076m4","You Have Insulted Tchaikovsky (S01, Ep4)","Television",2014,"USA","Comedy",8.2,4.1,NA,"Mozart in the Jungle"
"sqs061800077m4","I'm with the Maestro (S01, Ep5)","Television",2014,"USA","Comedy",8.2,4.1,NA,"Mozart in the Jungle"
"sqs061800078m4","The Rehearsal (S01, Ep6)","Television",2014,"USA","Comedy",8.2,4.1,NA,"Mozart in the Jungle"
"sqs061800079m4","You Go to My Head (S01, Ep7)","Television",2014,"USA","Comedy",8.2,4.1,NA,"Mozart in the Jungle"
"sqs061800081m4","Now, Fortissimo! (S01, Ep9)","Television",2014,"USA","Comedy",8.2,4.1,NA,"Mozart in the Jungle"
"sqs061800082m4","Opening Night (S01, Ep10)","Television",2014,"USA","Comedy",8.2,4.1,NA,"Mozart in the Jungle"
"sqs061800086m4","A Sneeze, Detention and Sissy Spacek (S01, Ep13)","Television",2017,"USA","Comedy",6.8,3.4,NA,"Young Sheldon"
"sqs061800087m4","Potato Salad, a Broomstick, and Whiskey (S01, Ep14)","Television",2017,"USA","Comedy",6.8,3.4,NA,"Young Sheldon"
"sqs061800088m4","Dolomite, Apple Slices, and Mystery Woman (S01, Ep15)","Television",2017,"USA","Comedy",6.8,3.4,NA,"Young Sheldon"
"sqs061800116m4","The New World (S01, Ep1)","Television",2015,"USA","Drama",8.1,4.1,NA,"The Man in the High Castle"
"sqs061800117m4","Sunrise (S01, Ep2)","Television",2015,"USA","Drama",8.1,4.1,NA,"The Man in the High Castle"
"sqs061800118m4","The Illustrated Woman (S01, Ep3)","Television",2015,"USA","Drama",8.1,4.1,NA,"The Man in the High Castle"
"sqs061800001m4","Welcome to the Hellmouth (S01, Ep1)","Television",1997,"USA","Drama",8.2,4.1,NA,"Buffy the Vampire Slayer"
"sqs061800002m4","The Harvest (S01, Ep2)","Television",1997,"USA","Drama",8.2,4.1,NA,"Buffy the Vampire Slayer"
"sqs061800013m4","The Hanged Man (S01, Ep1)","Television",2013,"USA","Drama",8,4,NA,"Da Vinci's Demons"
"sqs061800014m4","The Serpent (S01, Ep2)","Television",2013,"USA","Drama",8,4,NA,"Da Vinci's Demons"
"sqs061800015m4","The Prisoner (S01, Ep3)","Television",2013,"USA","Drama",8,4,NA,"Da Vinci's Demons"
"sqs061800016m4","The Magician (S01, Ep4)","Television",2013,"USA","Drama",8,4,NA,"Da Vinci's Demons"
"sqs061800028m4","Pilot - Nikita (S01, Ep1)","Television",2010,"USA","Drama",7.7,3.9,NA,"Nikita"
"sqs061800029m4","2.0 (S01, Ep2)","Television",2010,"USA","Drama",7.7,3.9,NA,"Nikita"
"sqs061800030m4","Kill Jill (S01, Ep3)","Television",2010,"USA","Drama",7.7,3.9,NA,"Nikita"
"sqs061800031m4","Rough Trade (S01, Ep4)","Television",2010,"USA","Drama",7.7,3.9,NA,"Nikita"
"sqs061800032m4","The Guardian (S01, Ep5)","Television",2010,"USA","Drama",7.7,3.9,NA,"Nikita"
"sqs061800033m4","Resistance (S01, Ep6)","Television",2010,"USA","Drama",7.7,3.9,NA,"Nikita"
"sqs061800043m4","Happiness (S01, Ep1)","Television",2011,"USA","Comedy",7.8,3.9,NA,"Wilfred"
"sqs061800044m4","Trust (S01, Ep2)","Television",2011,"USA","Comedy",7.8,3.9,NA,"Wilfred"
"sqs061800045m4","Fear (S01, Ep3)","Television",2011,"USA","Comedy",7.8,3.9,NA,"Wilfred"
"sqs061800046m4","Acceptance (S01, Ep4)","Television",2011,"USA","Comedy",7.8,3.9,NA,"Wilfred"
"sqs061800047m4","Respect (S01, Ep5)","Television",2011,"USA","Comedy",7.8,3.9,NA,"Wilfred"
"sqs061800048m4","Conscience (S01, Ep6)","Television",2011,"USA","Comedy",7.8,3.9,NA,"Wilfred"
"sqs061800049m4","Pride (S01, Ep7)","Television",2011,"USA","Comedy",7.8,3.9,NA,"Wilfred"
"sqs061800126m4","Ep 1 McMafia","Television",2018,"GBR","Drama",7.8,3.9,NA,"McMafia"
"sqs061800127m4","Ep 2 McMafia","Television",2018,"GBR","Drama",7.8,3.9,NA,"McMafia"
"sqs061800128m4","Ep 3 McMafia","Television",2018,"GBR","Drama",7.8,3.9,NA,"McMafia"
"sqs061800129m4","Ep 4 McMafia","Television",2018,"GBR","Drama",7.8,3.9,NA,"McMafia"
"sqs061800130m4","Ep 5 McMafia","Television",2018,"GBR","Drama",7.8,3.9,NA,"McMafia"
"sqs061800131m4","Ep 6 McMafia","Television",2018,"GBR","Drama",7.8,3.9,NA,"McMafia"
"sqs061800132m4","Ep 7 McMafia","Television",2018,"GBR","Drama",7.8,3.9,NA,"McMafia"
"sqs061800133m4","Ep 8 McMafia","Television",2018,"GBR","Drama",7.8,3.9,NA,"McMafia"
"sqs071800001m4","Jack Meets Dennis (S01, Ep6)","Television",2006,"USA","Comedy",8.2,4.1,NA,"30 Rock"
"sqs071800002m4","Tracy Does Conan (S01, Ep7)","Television",2006,"USA","Comedy",8.2,4.1,NA,"30 Rock"
"sqs071800003m4","The Break-Up (S01, Ep8)","Television",2006,"USA","Comedy",8.2,4.1,NA,"30 Rock"
"sqs071800004m4","The Baby Show (S01, Ep9)","Television",2006,"USA","Comedy",8.2,4.1,NA,"30 Rock"
"sqs071800005m4","The Rural Juror (S01, Ep10)","Television",2006,"USA","Comedy",8.2,4.1,NA,"30 Rock"
"sqs071800006m4","The Wrong Mans (S01, Ep1)","Television",2013,"GBR","Comedy",7.9,4,NA,"The Wrong Mans"
"sqs071800007m4","Bad Mans (S01, Ep2)","Television",2013,"GBR","Comedy",7.9,4,NA,"The Wrong Mans"
"sqs071800009m4","Inside Mans (S01, Ep4)","Television",2013,"GBR","Comedy",7.9,4,NA,"The Wrong Mans"
"sqs071800010m4","Wanted Mans (S01, Ep5)","Television",2013,"GBR","Comedy",7.9,4,NA,"The Wrong Mans"
"sqs071800011m4","Running Mans (S01, Ep6)","Television",2013,"GBR","Comedy",7.9,4,NA,"The Wrong Mans"
"sqs071800017m4","The Gates Excitation (Ep18)","Television",2017,"USA","Comedy",8.3,4.2,NA,"The Big Bang Theory S11"
"sqs071800018m4","The Tenant Disassociation (Ep19)","Television",2017,"USA","Comedy",8.3,4.2,NA,"The Big Bang Theory S11"
"sqs071800019m4","The Reclusive Potential (Ep20)","Television",2017,"USA","Comedy",8.3,4.2,NA,"The Big Bang Theory S11"
"sqs071800031m4","Killer Asteroids, Oklahoma, and a Frizzy Hair Machine","Television",2017,"USA","Comedy",6.8,3.4,NA,"Young Sheldon"
"sqs071800032m4","Jiu-Jitsu, Bubble Wrap, and Yoo-hoo (S01, Ep17)","Television",2017,"USA","Comedy",6.8,3.4,NA,"Young Sheldon"
"sqs071800033m4","A Mother, A Child and a Blue Man's Backside (S01, Ep18)","Television",2017,"USA","Comedy",6.8,3.4,NA,"Young Sheldon"
"sqs071800046m4","Pilot - The Good Doctor (S01, Ep1)","Television",2017,"USA","Drama",8.4,4.2,NA,"The Good Doctor"
"sqs071800047m4","Mount Rushmore (S01, Ep2)","Television",2017,"USA","Drama",8.4,4.2,NA,"The Good Doctor"
"sqs071800048m4","Oliver (S01, Ep3)","Television",2017,"USA","Drama",8.4,4.2,NA,"The Good Doctor"
"sqs071800049m4","Pipes (S01, Ep4)","Television",2017,"USA","Drama",8.4,4.2,NA,"The Good Doctor"
"sqs071800050m4","Point Three Percent (S01, Ep5)","Television",2017,"USA","Drama",8.4,4.2,NA,"The Good Doctor"
"sqs071800051m4","Not Fake (S01, Ep6)","Television",2017,"USA","Drama",8.4,4.2,NA,"The Good Doctor"
"sqs071800052m4","Ep 1 Howards End","Television",2018,"GBR","Drama",7.8,3.9,NA,"Howards End"
"sqs071800053m4","Ep 2 Howards End","Television",2018,"GBR","Drama",7.8,3.9,NA,"Howards End"
"sqs071800056m4","Ep 1 Picnic at Hanging Rock","Television",2018,"AUS","Drama",7.1,3.6,NA,"Picnic at Hanging Rock"
"sqs071800057m4","Ep 2 Picnic at Hanging Rock","Television",2018,"AUS","Drama",7.1,3.6,NA,"Picnic at Hanging Rock"
"sqs071800058m4","Ep 3 Picnic at Hanging Rock","Television",2018,"AUS","Drama",7.1,3.6,NA,"Picnic at Hanging Rock"
"sqs071800059m4","Ep 4 Picnic at Hanging Rock","Television",2018,"AUS","Drama",7.1,3.6,NA,"Picnic at Hanging Rock"
"sqs071800060m4","Ep 5 Picnic at Hanging Rock","Television",2018,"AUS","Drama",7.1,3.6,NA,"Picnic at Hanging Rock"
"sqs071800061m4","Ep 6 Picnic at Hanging Rock","Television",2018,"AUS","Drama",7.1,3.6,NA,"Picnic at Hanging Rock"
